feature,domain_emotion,value
mfcc_1_mean,EMOPIA Angry,1.1912145218456578
mfcc_1_mean,EMOPIA Angry,1.0276564133870636
mfcc_1_mean,EMOPIA Angry,-1.1247898483430767
mfcc_1_mean,EMOPIA Angry,-0.33686932492726196
mfcc_1_mean,EMOPIA Angry,0.7572435975156516
mfcc_1_mean,EMOPIA Angry,0.9786327982157212
mfcc_1_mean,EMOPIA Angry,-0.3576644875718088
mfcc_1_mean,EMOPIA Angry,0.6888922353264437
mfcc_1_mean,EMOPIA Angry,1.3906529001738395
mfcc_1_mean,EMOPIA Angry,1.495482685895964
mfcc_1_mean,EMOPIA Angry,1.1842335763484568
mfcc_1_mean,EMOPIA Angry,0.572955213405914
mfcc_1_mean,EMOPIA Angry,1.4105116763790981
mfcc_1_mean,EMOPIA Angry,1.7729219427427112
mfcc_1_mean,EMOPIA Angry,0.5417643340078705
mfcc_1_mean,EMOPIA Angry,0.42391426452320463
mfcc_1_mean,EMOPIA Angry,0.7378725925021837
mfcc_1_mean,EMOPIA Angry,1.1880891316633906
mfcc_1_mean,EMOPIA Angry,2.1060152213281214
mfcc_1_mean,EMOPIA Angry,2.1057631316296113
mfcc_1_mean,EMOPIA Angry,1.4688957997195247
mfcc_1_mean,EMOPIA Angry,1.2096931442429495
mfcc_1_mean,EMOPIA Angry,0.3484003478380171
mfcc_1_mean,EMOPIA Angry,0.8715968547178786
mfcc_1_mean,EMOPIA Angry,1.079473152584798
mfcc_1_mean,EMOPIA Angry,1.9698688842724525
mfcc_1_mean,EMOPIA Angry,0.8144649757673882
mfcc_1_mean,EMOPIA Angry,0.2742729244946348
mfcc_1_mean,EMOPIA Angry,1.0038134266213303
mfcc_1_mean,EMOPIA Angry,0.13655102682327844
mfcc_1_mean,EMOPIA Angry,0.37795935664333963
mfcc_1_mean,EMOPIA Angry,1.0740461387054836
mfcc_1_mean,EMOPIA Angry,1.310348533389451
mfcc_1_mean,EMOPIA Angry,0.5511360295896097
mfcc_1_mean,EMOPIA Angry,1.1064269858963467
mfcc_1_mean,EMOPIA Angry,1.4889585597488737
mfcc_1_mean,EMOPIA Angry,0.486111058096717
mfcc_1_mean,EMOPIA Angry,-0.08735385006931888
mfcc_1_mean,EMOPIA Angry,0.17521435204786653
mfcc_1_mean,EMOPIA Angry,0.30118163524180447
mfcc_1_mean,EMOPIA Angry,0.9075528260797702
mfcc_1_mean,EMOPIA Angry,1.8800190440964053
mfcc_1_mean,EMOPIA Angry,0.8805549889451095
mfcc_1_mean,EMOPIA Angry,1.201633359251977
mfcc_1_mean,EMOPIA Angry,0.5343496898133807
mfcc_1_mean,EMOPIA Angry,0.924159048512242
mfcc_1_mean,EMOPIA Angry,0.961304987666953
mfcc_1_mean,EMOPIA Angry,0.8708040400743398
mfcc_1_mean,EMOPIA Angry,0.9972251593083461
mfcc_1_mean,EMOPIA Angry,0.6794467028211765
mfcc_1_mean,EMOPIA Angry,0.4361514293998419
mfcc_1_mean,EMOPIA Angry,1.1978411992754259
mfcc_1_mean,EMOPIA Angry,1.8379051478950215
mfcc_1_mean,EMOPIA Angry,1.7792872076300894
mfcc_1_mean,EMOPIA Angry,0.7168380192268041
mfcc_1_mean,EMOPIA Angry,0.5719103090638658
mfcc_1_mean,EMOPIA Angry,-0.7819187710965227
mfcc_1_mean,EMOPIA Calm,0.6893233236274461
mfcc_1_mean,EMOPIA Calm,-0.20131219160479796
mfcc_1_mean,EMOPIA Calm,-0.25699119856505825
mfcc_1_mean,EMOPIA Calm,-0.5086498087740918
mfcc_1_mean,EMOPIA Calm,-0.04441208533140815
mfcc_1_mean,EMOPIA Calm,-1.1772267431156953
mfcc_1_mean,EMOPIA Calm,-1.1931277856370976
mfcc_1_mean,EMOPIA Calm,-0.9371597840730611
mfcc_1_mean,EMOPIA Calm,-1.7091173612841115
mfcc_1_mean,EMOPIA Calm,-1.928321287378754
mfcc_1_mean,EMOPIA Calm,0.8308746726508729
mfcc_1_mean,EMOPIA Calm,-0.738744308175372
mfcc_1_mean,EMOPIA Calm,-0.7110852949527546
mfcc_1_mean,EMOPIA Calm,-0.25171521475659675
mfcc_1_mean,EMOPIA Calm,-0.046428802919488435
mfcc_1_mean,EMOPIA Calm,-0.45901051299292633
mfcc_1_mean,EMOPIA Calm,-0.21501639919436133
mfcc_1_mean,EMOPIA Calm,-0.6421864953709244
mfcc_1_mean,EMOPIA Calm,-0.6496015124791693
mfcc_1_mean,EMOPIA Calm,-0.5302989439180292
mfcc_1_mean,EMOPIA Calm,0.004674925178317509
mfcc_1_mean,EMOPIA Calm,-0.9817520650914532
mfcc_1_mean,EMOPIA Calm,-1.085368389454182
mfcc_1_mean,EMOPIA Calm,-0.32809541009509613
mfcc_1_mean,EMOPIA Calm,-1.0074995224049546
mfcc_1_mean,EMOPIA Calm,-0.49649580366486246
mfcc_1_mean,EMOPIA Calm,-1.6435807521190957
mfcc_1_mean,EMOPIA Calm,-1.924488479802887
mfcc_1_mean,EMOPIA Calm,-1.1383273634840698
mfcc_1_mean,EMOPIA Calm,-1.0734455908731717
mfcc_1_mean,EMOPIA Calm,-0.6856831557765614
mfcc_1_mean,EMOPIA Calm,0.10220007626373412
mfcc_1_mean,EMOPIA Calm,-0.5948324150815776
mfcc_1_mean,EMOPIA Calm,-0.5029322950794826
mfcc_1_mean,EMOPIA Calm,-0.3178171611744843
mfcc_1_mean,EMOPIA Calm,0.9148380692012081
mfcc_1_mean,EMOPIA Calm,0.12303215737004497
mfcc_1_mean,EMOPIA Calm,-0.3253671730621088
mfcc_1_mean,EMOPIA Calm,-1.3209767916397361
mfcc_1_mean,EMOPIA Calm,-0.8826830510595403
mfcc_1_mean,EMOPIA Calm,-1.0797015920302788
mfcc_1_mean,EMOPIA Calm,-0.7477464462257156
mfcc_1_mean,EMOPIA Calm,0.05107770247816855
mfcc_1_mean,EMOPIA Calm,-0.9644376794378718
mfcc_1_mean,EMOPIA Calm,-0.5208627342566416
mfcc_1_mean,EMOPIA Calm,-0.18079857884542067
mfcc_1_mean,EMOPIA Calm,1.0096838349555683
mfcc_1_mean,EMOPIA Calm,-0.8583228329153545
mfcc_1_mean,EMOPIA Calm,-0.981681957305477
mfcc_1_mean,EMOPIA Calm,-1.3453981676397735
mfcc_1_mean,EMOPIA Calm,-1.0457388446898896
mfcc_1_mean,EMOPIA Calm,-1.2462217544463652
mfcc_1_mean,EMOPIA Calm,-0.8422577083416676
mfcc_1_mean,EMOPIA Calm,-0.8644908264262361
mfcc_1_mean,EMOPIA Calm,-0.4756469414395679
mfcc_1_mean,EMOPIA Calm,-0.44936397997361033
mfcc_1_mean,EMOPIA Calm,-0.252434938304118
mfcc_1_mean,EMOPIA Calm,-0.272410436514752
mfcc_1_mean,EMOPIA Calm,-1.459959510717398
mfcc_1_mean,EMOPIA Calm,-1.0679630128443336
mfcc_1_mean,EMOPIA Calm,0.21913799870319944
mfcc_1_mean,EMOPIA Calm,-0.730796024397202
mfcc_1_mean,EMOPIA Calm,-0.30713094460569196
mfcc_1_mean,EMOPIA Calm,-0.41817347348932127
mfcc_1_mean,EMOPIA Calm,-0.04089849192998572
mfcc_1_mean,EMOPIA Calm,-1.4076911729621262
mfcc_1_mean,EMOPIA Calm,-1.332067246719157
mfcc_1_mean,EMOPIA Calm,-0.9137728708299273
mfcc_1_mean,EMOPIA Calm,-0.7508602760815718
mfcc_1_mean,EMOPIA Calm,-0.5268271168571883
mfcc_1_mean,EMOPIA Calm,-0.35241833686376267
mfcc_1_mean,EMOPIA Calm,-0.5886771006383725
mfcc_1_mean,EMOPIA Calm,-0.31645677179554255
mfcc_1_mean,EMOPIA Calm,-0.07083190614552135
mfcc_1_mean,EMOPIA Calm,-0.5163333237860753
mfcc_1_mean,EMOPIA Calm,-1.3391988493734557
mfcc_1_mean,EMOPIA Calm,-0.873121542376408
mfcc_1_mean,EMOPIA Calm,-0.46355484001370045
mfcc_1_mean,EMOPIA Calm,-2.6436228235909396
mfcc_1_mean,EMOPIA Calm,0.46341366238693465
mfcc_1_mean,EMOPIA Calm,-0.5031896055705654
mfcc_1_mean,EMOPIA Calm,-0.8266579801344607
mfcc_1_mean,EMOPIA Calm,-0.8202073179971432
mfcc_1_mean,EMOPIA Calm,-1.1379059709407024
mfcc_1_mean,EMOPIA Calm,-0.9582532777217617
mfcc_1_mean,EMOPIA Calm,0.05699472503180505
mfcc_1_mean,EMOPIA Calm,-0.6717033649219101
mfcc_1_mean,EMOPIA Calm,-1.4402838351659386
mfcc_1_mean,EMOPIA Calm,-1.2553596331035988
mfcc_1_mean,EMOPIA Calm,-1.0430322366547036
mfcc_1_mean,EMOPIA Calm,-0.8321808328488596
mfcc_1_mean,EMOPIA Calm,-0.5443645049363747
mfcc_1_mean,EMOPIA Calm,0.6697692179601795
mfcc_1_mean,EMOPIA Calm,0.6227876785122699
mfcc_1_mean,EMOPIA Calm,-0.4597033867500737
mfcc_1_mean,EMOPIA Calm,-0.29073392678988386
mfcc_1_mean,EMOPIA Calm,-0.5882519789574532
mfcc_1_mean,EMOPIA Calm,0.0016401530385620766
mfcc_1_mean,EMOPIA Calm,0.5984144083866524
mfcc_1_mean,EMOPIA Calm,-0.7388979486425112
mfcc_1_mean,EMOPIA Calm,-0.7230953553524798
mfcc_1_mean,EMOPIA Calm,-0.9356435167444489
mfcc_1_mean,EMOPIA Calm,-0.8883990730991287
mfcc_1_mean,EMOPIA Calm,-0.9929916856729509
mfcc_1_mean,EMOPIA Calm,-0.3788683636920464
mfcc_1_mean,EMOPIA Calm,-1.4427995113584662
mfcc_1_mean,EMOPIA Calm,-1.0737029013642545
mfcc_1_mean,EMOPIA Calm,-0.2173019875999353
mfcc_1_mean,EMOPIA Calm,-0.252874976535245
mfcc_1_mean,EMOPIA Calm,-0.47203862794432666
mfcc_1_mean,EMOPIA Calm,-0.5527252313277874
mfcc_1_mean,EMOPIA Calm,-0.8280936980919513
mfcc_1_mean,EMOPIA Calm,-0.2136500431953365
mfcc_1_mean,EMOPIA Calm,-0.6759933647616431
mfcc_1_mean,EMOPIA Calm,-0.23805314642136943
mfcc_1_mean,EMOPIA Calm,-0.19034069601328282
mfcc_1_mean,EMOPIA Calm,-0.8793745602234736
mfcc_1_mean,EMOPIA Calm,-0.7906755318959497
mfcc_1_mean,EMOPIA Calm,-1.1794314092363924
mfcc_1_mean,EMOPIA Calm,-1.1545498576624478
mfcc_1_mean,EMOPIA Calm,-1.265822847246786
mfcc_1_mean,EMOPIA Calm,-0.9073386168978383
mfcc_1_mean,EMOPIA Calm,-0.9106829074544035
mfcc_1_mean,EMOPIA Calm,-0.4636212186621247
mfcc_1_mean,EMOPIA Calm,-1.2763643732785637
mfcc_1_mean,EMOPIA Calm,-1.508052706069536
mfcc_1_mean,EMOPIA Calm,-1.067584132469058
mfcc_1_mean,EMOPIA Calm,-0.5801903293977048
mfcc_1_mean,EMOPIA Calm,-0.3991869425574574
mfcc_1_mean,EMOPIA Calm,-0.28759100966112267
mfcc_1_mean,EMOPIA Calm,-0.5744153869847959
mfcc_1_mean,EMOPIA Calm,-0.5544704677020876
mfcc_1_mean,EMOPIA Calm,-0.5274379495881933
mfcc_1_mean,EMOPIA Calm,-0.700086576657111
mfcc_1_mean,EMOPIA Calm,-0.43683258614412623
mfcc_1_mean,EMOPIA Calm,-0.5916216276493714
mfcc_1_mean,EMOPIA Calm,-0.8330519593809889
mfcc_1_mean,EMOPIA Calm,-0.7309929228599436
mfcc_1_mean,EMOPIA Calm,-0.6134833236337683
mfcc_1_mean,EMOPIA Calm,-0.22182393979539788
mfcc_1_mean,EMOPIA Calm,-0.22488183258797523
mfcc_1_mean,EMOPIA Calm,-0.7905024999135405
mfcc_1_mean,EMOPIA Calm,-0.4952823423054665
mfcc_1_mean,EMOPIA Calm,-0.5519532998545392
mfcc_1_mean,EMOPIA Calm,-0.7380491969356935
mfcc_1_mean,EMOPIA Calm,-0.5709443057514654
mfcc_1_mean,EMOPIA Calm,-0.23898393915432956
mfcc_1_mean,EMOPIA Calm,-0.10610171619785964
mfcc_1_mean,EMOPIA Calm,-0.5018277245366028
mfcc_1_mean,EMOPIA Calm,-0.914024214700927
mfcc_1_mean,EMOPIA Calm,-0.7031780316876558
mfcc_1_mean,EMOPIA Calm,-0.6267068453928895
mfcc_1_mean,EMOPIA Calm,-0.9076884100002088
mfcc_1_mean,EMOPIA Calm,-0.8406258377489457
mfcc_1_mean,EMOPIA Calm,-0.7875355980772301
mfcc_1_mean,EMOPIA Calm,-0.7947022546245169
mfcc_1_mean,EMOPIA Calm,-1.0342732383727453
mfcc_1_mean,EMOPIA Calm,-0.9589028934833068
mfcc_1_mean,EMOPIA Calm,-0.3204916986267239
mfcc_1_mean,EMOPIA Calm,-0.772096222784756
mfcc_1_mean,EMOPIA Calm,-0.6762693209404854
mfcc_1_mean,EMOPIA Calm,-0.7702025667358892
mfcc_1_mean,EMOPIA Calm,0.5791869751689342
mfcc_1_mean,EMOPIA Calm,-0.6740281092717793
mfcc_1_mean,EMOPIA Calm,-0.5918416467649349
mfcc_1_mean,EMOPIA Calm,-0.9366899127415187
mfcc_1_mean,EMOPIA Calm,-1.1164186803665186
mfcc_1_mean,EMOPIA Calm,-2.2444313277251937
mfcc_1_mean,EMOPIA Calm,-0.9549462785407159
mfcc_1_mean,EMOPIA Calm,-0.6838745240638784
mfcc_1_mean,EMOPIA Calm,-0.8854515627780883
mfcc_1_mean,EMOPIA Calm,-1.2321285978101355
mfcc_1_mean,EMOPIA Calm,-0.5882355707522248
mfcc_1_mean,EMOPIA Calm,-0.2771352537930392
mfcc_1_mean,EMOPIA Calm,-0.7260577822237279
mfcc_1_mean,EMOPIA Calm,-0.23621169829822955
mfcc_1_mean,EMOPIA Calm,-0.08414194389584709
mfcc_1_mean,EMOPIA Calm,-0.7748438513330133
mfcc_1_mean,EMOPIA Calm,-2.4445196947286756
mfcc_1_mean,EMOPIA Calm,-0.5124125085639828
mfcc_1_mean,EMOPIA Calm,0.8839533519961769
mfcc_1_mean,EMOPIA Calm,-0.7226090758157089
mfcc_1_mean,EMOPIA Calm,-0.342679321233159
mfcc_1_mean,EMOPIA Calm,-1.1209391409069605
mfcc_1_mean,EMOPIA Calm,-1.4658545313594789
mfcc_1_mean,EMOPIA Calm,-1.4652780066939515
mfcc_1_mean,EMOPIA Calm,-0.9944661866609815
mfcc_1_mean,EMOPIA Calm,0.6740864405040408
mfcc_1_mean,EMOPIA Calm,0.4289601605447125
mfcc_1_mean,EMOPIA Calm,-0.7007160550758758
mfcc_1_mean,EMOPIA Calm,-0.46125619962669473
mfcc_1_mean,EMOPIA Calm,-0.4079891988350179
mfcc_1_mean,EMOPIA Calm,-0.9213668865406646
mfcc_1_mean,EMOPIA Calm,-0.8845908778311043
mfcc_1_mean,EMOPIA Calm,-0.8814240942220108
mfcc_1_mean,EMOPIA Calm,-0.574660018408202
mfcc_1_mean,EMOPIA Calm,-0.6389906244889259
mfcc_1_mean,EMOPIA Calm,-0.15647416042173337
mfcc_1_mean,EMOPIA Calm,-0.5266264892568948
mfcc_1_mean,EMOPIA Calm,-1.4438280074952867
mfcc_1_mean,EMOPIA Calm,-0.056394550113249085
mfcc_1_mean,EMOPIA Calm,-0.8302543603895358
mfcc_1_mean,EMOPIA Calm,-0.26296826023328146
mfcc_1_mean,EMOPIA Calm,-1.0047720311994777
mfcc_1_mean,EMOPIA Calm,-1.0754578334961897
mfcc_1_mean,EMOPIA Calm,-0.8082464822131035
mfcc_1_mean,EMOPIA Calm,-0.8297986597806908
mfcc_1_mean,EMOPIA Calm,-0.7052059366883918
mfcc_1_mean,EMOPIA Calm,-0.8295905739052934
mfcc_1_mean,EMOPIA Calm,-1.54782172057827
mfcc_1_mean,EMOPIA Calm,-1.179777473201211
mfcc_1_mean,EMOPIA Calm,-1.4518695197122549
mfcc_1_mean,EMOPIA Calm,-0.28037065353308815
mfcc_1_mean,EMOPIA Calm,-0.19449980312494392
mfcc_1_mean,EMOPIA Calm,-0.968460673028887
mfcc_1_mean,EMOPIA Calm,-1.0970726605746492
mfcc_1_mean,EMOPIA Calm,-0.5932303775892712
mfcc_1_mean,EMOPIA Calm,0.04525316253581907
mfcc_1_mean,EMOPIA Calm,-1.0530524292567223
mfcc_1_mean,EMOPIA Calm,-1.3913776878274813
mfcc_1_mean,EMOPIA Calm,-0.7560743562066714
mfcc_1_mean,EMOPIA Calm,0.019564998509393288
mfcc_1_mean,EMOPIA Calm,-0.8155705083650814
mfcc_1_mean,EMOPIA Calm,-1.5736161650249256
mfcc_1_mean,EMOPIA Calm,-0.6720568871618325
mfcc_1_mean,EMOPIA Calm,0.008123631586336463
mfcc_1_mean,EMOPIA Calm,-0.4282876403576485
mfcc_1_mean,EMOPIA Calm,-0.327866441049408
mfcc_1_mean,EMOPIA Calm,-1.289735568884741
mfcc_1_mean,EMOPIA Calm,-1.403933693964808
mfcc_1_mean,EMOPIA Calm,-1.0604122551291986
mfcc_1_mean,EMOPIA Calm,-0.8871132664712255
mfcc_1_mean,EMOPIA Calm,-1.3557674075166524
mfcc_1_mean,EMOPIA Calm,-0.4920260593951268
mfcc_1_mean,EMOPIA Calm,-0.5089794645336819
mfcc_1_mean,EMOPIA Calm,-0.6841340720374923
mfcc_1_mean,EMOPIA Calm,-0.17229539939952446
mfcc_1_mean,EMOPIA Calm,-1.5796812343393742
mfcc_1_mean,EMOPIA Calm,-0.5253697699018965
mfcc_1_mean,EMOPIA Calm,-0.667525239208735
mfcc_1_mean,EMOPIA Calm,0.6490132112599272
mfcc_1_mean,EMOPIA Calm,-0.6108826231050568
mfcc_1_mean,EMOPIA Calm,-0.2954878313410761
mfcc_1_mean,EMOPIA Calm,-0.07026470432387376
mfcc_1_mean,EMOPIA Calm,-0.3141208400330176
mfcc_1_mean,EMOPIA Calm,-0.9161170066950666
mfcc_1_mean,EMOPIA Calm,-0.8192601170589546
mfcc_1_mean,EMOPIA Calm,-0.35085209909195475
mfcc_1_mean,EMOPIA Calm,-0.5865775961966395
mfcc_1_mean,EMOPIA Calm,-1.3129628750406523
mfcc_1_mean,EMOPIA Calm,-0.9022088152814123
mfcc_1_mean,EMOPIA Calm,-1.0453241645941158
mfcc_1_mean,EMOPIA Calm,-0.9055053728773127
mfcc_1_mean,EMOPIA Calm,-0.7274897710436665
mfcc_1_mean,EMOPIA Calm,-0.982701503512173
mfcc_1_mean,EMOPIA Calm,-0.4711190226240223
mfcc_1_mean,EMOPIA Calm,-0.3096436374881781
mfcc_1_mean,EMOPIA Calm,-0.24515864511280466
mfcc_1_mean,EMOPIA Calm,-1.1642732109153335
mfcc_1_mean,EMOPIA Calm,-0.5889858732276718
mfcc_1_mean,EMOPIA Calm,-0.6979676807001081
mfcc_1_mean,EMOPIA Calm,-1.927823074601817
mfcc_1_mean,EMOPIA Calm,-1.0661983849547634
mfcc_1_mean,EMOPIA Calm,-0.7272936184084353
mfcc_1_mean,EMOPIA Calm,-0.8334390438588786
mfcc_1_mean,EMOPIA Calm,-0.9750627381508127
mfcc_1_mean,EMOPIA Calm,-2.1156485456795533
mfcc_1_mean,EMOPIA Calm,-2.2289397445069925
mfcc_1_mean,EMOPIA Calm,-0.8508764910516734
mfcc_1_mean,EMOPIA Calm,-0.2988500217578904
mfcc_1_mean,EMOPIA Calm,-1.1381021235759337
mfcc_1_mean,EMOPIA Calm,-0.9922652496778362
mfcc_1_mean,EMOPIA Calm,-1.0748559506953093
mfcc_1_mean,EMOPIA Calm,-0.23813817075755328
mfcc_1_mean,EMOPIA Calm,-1.556411416015371
mfcc_1_mean,EMOPIA Calm,-0.4269779672494129
mfcc_1_mean,EMOPIA Calm,-0.39582848127819503
mfcc_1_mean,EMOPIA Calm,-0.8116183683875527
mfcc_1_mean,EMOPIA Calm,-0.25910263624695745
mfcc_1_mean,EMOPIA Calm,0.011820698555313529
mfcc_1_mean,EMOPIA Calm,-0.6495925625490446
mfcc_1_mean,EMOPIA Calm,-0.8588381997250303
mfcc_1_mean,EMOPIA Calm,-0.4439828344861846
mfcc_1_mean,EMOPIA Calm,-0.9778140958366218
mfcc_1_mean,EMOPIA Calm,-1.1119892107823437
mfcc_1_mean,EMOPIA Calm,-0.8384114758706135
mfcc_1_mean,EMOPIA Calm,-1.0523573180170436
mfcc_1_mean,EMOPIA Calm,-2.097387704915294
mfcc_1_mean,EMOPIA Calm,-0.737495792922988
mfcc_1_mean,EMOPIA Calm,-0.20731871345968061
mfcc_1_mean,EMOPIA Calm,-0.9583793225710168
mfcc_1_mean,EMOPIA Calm,-0.4764248395328992
mfcc_1_mean,EMOPIA Calm,-1.3023176789849313
mfcc_1_mean,EMOPIA Calm,-0.7719642113154179
mfcc_1_mean,EMOPIA Calm,-0.731990094241328
mfcc_1_mean,EMOPIA Calm,-1.0938588898324015
mfcc_1_mean,EMOPIA Calm,-0.6200391474500501
mfcc_1_mean,EMOPIA Calm,-0.11306028686974909
mfcc_1_mean,EMOPIA Calm,0.004709233243795206
mfcc_1_mean,EMOPIA Calm,-1.3134185756494974
mfcc_1_mean,EMOPIA Calm,-1.083804389164905
mfcc_1_mean,EMOPIA Calm,-0.721593258746565
mfcc_1_mean,EMOPIA Calm,-0.7814608330051466
mfcc_1_mean,EMOPIA Calm,-1.4235579074180509
mfcc_1_mean,EMOPIA Calm,-1.2958125714393558
mfcc_1_mean,EMOPIA Calm,-1.1387711308527486
mfcc_1_mean,EMOPIA Calm,-0.7704196025414112
mfcc_1_mean,EMOPIA Calm,-0.8310561249631994
mfcc_1_mean,EMOPIA Calm,-0.8253274238559344
mfcc_1_mean,EMOPIA Sad,-1.3504265367147874
mfcc_1_mean,EMOPIA Sad,-1.0221975451521064
mfcc_1_mean,EMOPIA Sad,-1.561628479450512
mfcc_1_mean,EMOPIA Sad,-0.7992629898505195
mfcc_1_mean,EMOPIA Sad,-0.6435468847498661
mfcc_1_mean,EMOPIA Sad,0.1094748778000267
mfcc_1_mean,EMOPIA Sad,-0.9450506391329314
mfcc_1_mean,EMOPIA Sad,-1.054597038030729
mfcc_1_mean,EMOPIA Sad,-0.8176483838090133
mfcc_1_mean,EMOPIA Sad,-1.1087963232103868
mfcc_1_mean,EMOPIA Sad,-1.0268850710548743
mfcc_1_mean,EMOPIA Sad,0.05575926176085345
mfcc_1_mean,EMOPIA Sad,-1.3341913634687328
mfcc_1_mean,EMOPIA Sad,-0.7524377012660355
mfcc_1_mean,EMOPIA Sad,-0.7419110917844656
mfcc_1_mean,EMOPIA Sad,-1.5528336814480554
mfcc_1_mean,EMOPIA Sad,-1.0948045991155693
mfcc_1_mean,EMOPIA Sad,-1.429321662418304
mfcc_1_mean,EMOPIA Sad,-0.743383355289965
mfcc_1_mean,EMOPIA Sad,0.3621668320246983
mfcc_1_mean,EMOPIA Sad,0.3518632249687334
mfcc_1_mean,EMOPIA Sad,-0.5013242909670931
mfcc_1_mean,EMOPIA Sad,-0.18598319878386008
mfcc_1_mean,EMOPIA Sad,-0.816482655410282
mfcc_1_mean,EMOPIA Sad,-1.3247827494252293
mfcc_1_mean,EMOPIA Sad,-1.1990526393795937
mfcc_1_mean,EMOPIA Sad,-1.09391408106817
mfcc_1_mean,EMOPIA Sad,-1.3119977742422146
mfcc_1_mean,EMOPIA Sad,-0.8310516499981371
mfcc_1_mean,EMOPIA Sad,-0.637407232684379
mfcc_1_mean,EMOPIA Sad,-1.9557364150054757
mfcc_1_mean,EMOPIA Sad,-0.2212615858525678
mfcc_1_mean,EMOPIA Sad,-2.065264914043024
mfcc_1_mean,EMOPIA Sad,-0.9212177210385877
mfcc_1_mean,EMOPIA Sad,-1.0513646216007215
mfcc_1_mean,EMOPIA Sad,-0.8733124742190665
mfcc_1_mean,EMOPIA Sad,-0.8923810461770728
mfcc_1_mean,EMOPIA Sad,-0.07923439887751561
mfcc_1_mean,EMOPIA Sad,-0.3279313280428115
mfcc_1_mean,EMOPIA Sad,-0.6447968916572709
mfcc_1_mean,EMOPIA Sad,-0.5313811396355974
mfcc_1_mean,EMOPIA Sad,0.0023356371919958296
mfcc_1_mean,EMOPIA Sad,-0.6143074630327435
mfcc_1_mean,EMOPIA Sad,-0.9599962766135308
mfcc_1_mean,EMOPIA Sad,-0.2904087459953561
mfcc_1_mean,EMOPIA Sad,-0.32692819004134405
mfcc_1_mean,EMOPIA Sad,-1.9376389104659903
mfcc_1_mean,EMOPIA Sad,-0.5741394308059535
mfcc_1_mean,EMOPIA Sad,-0.47499583402300205
mfcc_1_mean,EMOPIA Sad,-0.4414820748438646
mfcc_1_mean,EMOPIA Sad,-0.3421952791789193
mfcc_1_mean,EMOPIA Sad,-0.4553947412225812
mfcc_1_mean,EMOPIA Sad,-1.3472858570685573
mfcc_1_mean,EMOPIA Sad,-0.6180388380671983
mfcc_1_mean,EMOPIA Sad,-0.7524078681656201
mfcc_1_mean,EMOPIA Sad,-0.9973085353030577
mfcc_1_mean,EMOPIA Sad,-1.6321830161053963
mfcc_1_mean,EMOPIA Sad,0.697928681442265
mfcc_1_mean,EMOPIA Sad,-1.1010009340718456
mfcc_1_mean,EMOPIA Sad,-0.10601818351669655
mfcc_1_mean,EMOPIA Sad,-0.02082678197051209
mfcc_1_mean,EMOPIA Sad,0.1460670400282771
mfcc_1_mean,EMOPIA Sad,-0.19289552815010566
mfcc_1_mean,EMOPIA Sad,-0.6701811309732149
mfcc_1_mean,EMOPIA Sad,-0.6194529270268877
mfcc_1_mean,EMOPIA Sad,-0.4872758839814865
mfcc_1_mean,EMOPIA Sad,-0.36797480707536717
mfcc_1_mean,EMOPIA Sad,-0.11645454786950996
mfcc_1_mean,EMOPIA Sad,-1.8556239882865344
mfcc_1_mean,EMOPIA Sad,-1.0250988141675028
mfcc_1_mean,EMOPIA Sad,0.10004090562116964
mfcc_1_mean,EMOPIA Sad,0.23264866405381868
mfcc_1_mean,EMOPIA Sad,-0.4080518483458902
mfcc_1_mean,EMOPIA Sad,-1.0962649293809026
mfcc_1_mean,EMOPIA Sad,-0.7113702010617216
mfcc_1_mean,EMOPIA Sad,-0.8681610436048393
mfcc_1_mean,EMOPIA Sad,-0.3525839105710681
mfcc_1_mean,EMOPIA Sad,-0.07954578186310124
mfcc_1_mean,EMOPIA Sad,-0.7623751070144015
mfcc_1_mean,EMOPIA Sad,-1.2259993873297939
mfcc_1_mean,EMOPIA Sad,-0.7615584258905302
mfcc_1_mean,EMOPIA Sad,-0.5442556141198585
mfcc_1_mean,EMOPIA Sad,-1.5264835955061633
mfcc_1_mean,EMOPIA Sad,-0.7295467633173076
mfcc_1_mean,EMOPIA Sad,-0.978661355888419
mfcc_1_mean,EMOPIA Sad,-0.5702611277519529
mfcc_1_mean,EMOPIA Sad,-0.8104049070281568
mfcc_1_mean,EMOPIA Sad,-0.4470892060669369
mfcc_1_mean,EMOPIA Sad,-0.2404069780441436
mfcc_1_mean,EMOPIA Sad,-1.034045760982078
mfcc_1_mean,EMOPIA Sad,-1.230789837428995
mfcc_1_mean,EMOPIA Sad,-1.003479512123981
mfcc_1_mean,EMOPIA Sad,0.04469938560935841
mfcc_1_mean,EMOPIA Sad,-0.8545728121931401
mfcc_1_mean,EMOPIA Sad,-0.939195147348901
mfcc_1_mean,EMOPIA Sad,-1.729274095579769
mfcc_1_mean,EMOPIA Sad,-0.8984819152120198
mfcc_1_mean,EMOPIA Sad,-0.41619404727676024
mfcc_1_mean,EMOPIA Sad,-0.5704766719024541
mfcc_1_mean,EMOPIA Sad,-1.2763725773811778
mfcc_1_mean,EMOPIA Sad,-0.25697777366987135
mfcc_1_mean,EMOPIA Sad,-0.20331809469397696
mfcc_1_mean,EMOPIA Sad,-2.392527313152246
mfcc_1_mean,EMOPIA Sad,-0.45772172305498154
mfcc_1_mean,EMOPIA Sad,-0.16259516679946076
